genre,decade,gender,word,count
acad,1970,male,manly,6
acad,1970,male,bloke,0
acad,1970,male,masculinity,13
acad,1970,male,gentlemen,38
acad,1970,male,his,13365
acad,1970,male,princes,69
acad,1970,male,sirs,1
acad,1970,male,king,702
acad,1970,female,gals,1
acad,1970,female,madam,4
acad,1970,female,ms,15
acad,1970,female,hers,27
acad,1970,female,maiden,12
acad,1970,female,herself,229
acad,1970,female,females,91
acad,1970,female,she,3244
acad,1970,female,dames,1
acad,1970,female,princesses,5
acad,1970,female,woman,629
acad,1970,female,gentlewomen,1
acad,1970,female,girls,203
acad,1970,female,missus,2
acad,1970,female,femininity,16
acad,1970,female,dame,9
acad,1970,female,gal,3
acad,1970,female,queen,276
acad,1970,female,queens,9
acad,1970,female,miss,136
acad,1970,female,lady,133
acad,1970,female,female,303
acad,1970,female,bride,25
acad,1970,female,brides,3
acad,1970,female,lass,4
acad,1970,female,girl,192
acad,1970,female,mrs,234
acad,1970,female,gentlewoman,0
acad,1970,female,lassie,1
acad,1970,female,feminine,43
acad,1970,female,women,1039
acad,1970,female,ladies,80
acad,1970,female,maidens,5
acad,1970,female,her,3955
acad,1970,female,princess,37
acad,1980,male,blokes,0
acad,1980,male,himself,916
acad,1980,male,masculine,27
acad,1980,male,man,1748
acad,1980,male,guys,31
acad,1980,male,men,1275
acad,1980,male,prince,81
acad,1980,male,mr,197
acad,1980,male,males,145
acad,1980,male,male,324
acad,1980,male,fella,0
acad,1980,male,lads,1
acad,1980,male,gent,1
acad,1980,male,boys,86
acad,1980,male,lad,8
acad,1980,male,gents,1
acad,1980,male,kings,169
acad,1980,male,he,13980
acad,1980,male,boy,222
acad,1980,male,gentleman,41
acad,1980,male,him,2617
acad,1980,male,fellas,0
acad,1980,male,mister,0
acad,1980,male,guy,37
acad,1980,male,sir,149
acad,1980,male,manly,8
acad,1980,male,bloke,1
acad,1980,male,masculinity,0
acad,1980,male,gentlemen,37
acad,1980,male,his,11795
acad,1980,male,princes,27
acad,1980,male,sirs,0
acad,1980,male,king,716
acad,1980,female,gals,1
acad,1980,female,madam,0
acad,1980,female,ms,18
acad,1980,female,hers,22
acad,1980,female,maiden,8
acad,1980,female,herself,134
acad,1980,female,females,147
acad,1980,female,she,2743
acad,1980,female,dames,2
acad,1980,female,princesses,1
acad,1980,female,woman,445
acad,1980,female,gentlewomen,1
acad,1980,female,girls,93
acad,1980,female,missus,0
acad,1980,female,femininity,3
acad,1980,female,dame,22
acad,1980,female,gal,2
acad,1980,female,queen,116
acad,1980,female,queens,9
acad,1980,female,miss,128
acad,1980,female,lady,79
acad,1980,female,female,292
acad,1980,female,bride,47
acad,1980,female,brides,6
acad,1980,female,lass,0
acad,1980,female,girl,118
acad,1980,female,mrs,158
acad,1980,female,gentlewoman,0
acad,1980,female,lassie,0
acad,1980,female,feminine,37
acad,1980,female,women,753
acad,1980,female,ladies,49
acad,1980,female,maidens,5
acad,1980,female,her,3306
acad,1980,female,princess,15
acad,1990,male,blokes,0
acad,1990,male,himself,686
acad,1990,male,masculine,92
acad,1990,male,man,1315
acad,1990,male,guys,44
acad,1990,male,men,1313
acad,1990,male,prince,138
acad,1990,male,mr,254
acad,1990,male,males,133
acad,1990,male,male,392
acad,1990,male,fella,0
acad,1990,male,lads,4
acad,1990,male,gent,1
acad,1990,male,boys,341
acad,1990,male,lad,11
acad,1990,male,gents,0
acad,1990,male,kings,68
acad,1990,male,he,10657
acad,1990,male,boy,321
acad,1990,male,gentleman,31
acad,1990,male,him,2112
acad,1990,male,fellas,0
acad,1990,male,mister,4
acad,1990,male,guy,43
acad,1990,male,sir,146
acad,1990,male,manly,6
acad,1990,male,bloke,0
acad,1990,male,masculinity,50
acad,1990,male,gentlemen,43
acad,1990,male,his,9681
acad,1990,male,princes,35
acad,1990,male,sirs,9
acad,1990,male,king,464
acad,1990,female,gals,1
acad,1990,female,madam,3
acad,1990,female,ms,55
acad,1990,female,hers,16
acad,1990,female,maiden,8
acad,1990,female,herself,151
acad,1990,female,females,131
acad,1990,female,she,2767
acad,1990,female,dames,2
acad,1990,female,princesses,5
acad,1990,female,woman,496
acad,1990,female,gentlewomen,0
acad,1990,female,girls,297
acad,1990,female,missus,0
acad,1990,female,femininity,42
acad,1990,female,dame,6
acad,1990,female,gal,4
acad,1990,female,queen,95
acad,1990,female,queens,8
acad,1990,female,miss,89
acad,1990,female,lady,103
acad,1990,female,female,347
acad,1990,female,bride,13
acad,1990,female,brides,5
acad,1990,female,lass,3
acad,1990,female,girl,190
acad,1990,female,mrs,111
acad,1990,female,gentlewoman,3
acad,1990,female,lassie,5
acad,1990,female,feminine,83
acad,1990,female,women,1464
acad,1990,female,ladies,45
acad,1990,female,maidens,2
acad,1990,female,her,3126
acad,1990,female,princess,35
acad,2000,male,blokes,0
acad,2000,male,himself,867
acad,2000,male,masculine,98
acad,2000,male,man,1727
acad,2000,male,guys,116
acad,2000,male,men,1851
acad,2000,male,prince,110
acad,2000,male,mr,185
acad,2000,male,males,205
acad,2000,male,male,404
acad,2000,male,fella,0
acad,2000,male,lads,3
acad,2000,male,gent,0
acad,2000,male,boys,431
acad,2000,male,lad,5
acad,2000,male,gents,0
acad,2000,male,kings,65
acad,2000,male,he,15393
acad,2000,male,boy,387
acad,2000,male,gentleman,27
acad,2000,male,him,3446
acad,2000,male,fellas,0
acad,2000,male,mister,7
acad,2000,male,guy,174
acad,2000,male,sir,84
acad,2000,male,manly,11
acad,2000,male,bloke,0
acad,2000,male,masculinity,28
acad,2000,male,gentlemen,30
acad,2000,male,his,13153
acad,2000,male,princes,18
acad,2000,male,sirs,1
acad,2000,male,king,502
acad,2000,female,gals,0
acad,2000,female,madam,9
acad,2000,female,ms,66
acad,2000,female,hers,27
acad,2000,female,maiden,10
acad,2000,female,herself,265
acad,2000,female,females,174
acad,2000,female,she,5511
acad,2000,female,dames,1
acad,2000,female,princesses,3
acad,2000,female,woman,703
acad,2000,female,gentlewomen,6
acad,2000,female,girls,436
acad,2000,female,missus,2
acad,2000,female,femininity,21
acad,2000,female,dame,14
acad,2000,female,gal,4
acad,2000,female,queen,145
acad,2000,female,queens,34
acad,2000,female,miss,121
acad,2000,female,lady,109
acad,2000,female,female,492
acad,2000,female,bride,46
acad,2000,female,brides,3
acad,2000,female,lass,1
acad,2000,female,girl,301
acad,2000,female,mrs,131
acad,2000,female,gentlewoman,3
acad,2000,female,lassie,1
acad,2000,female,feminine,81
acad,2000,female,women,2108
acad,2000,female,ladies,53
acad,2000,female,maidens,2
acad,2000,female,her,6270
acad,2000,female,princess,35
acad,2010,male,blokes,0
acad,2010,male,himself,473
acad,2010,male,masculine,39
acad,2010,male,man,812
acad,2010,male,guys,23
acad,2010,male,men,1033
acad,2010,male,prince,87
acad,2010,male,mr,327
acad,2010,male,males,187
acad,2010,male,male,518
acad,2010,male,fella,0
acad,2010,male,lads,0
acad,2010,male,gent,5
acad,2010,male,boys,238
acad,2010,male,lad,2
acad,2010,male,gents,0
acad,2010,male,kings,28
acad,2010,male,he,6488
acad,2010,male,boy,122
acad,2010,male,gentleman,15
acad,2010,male,him,1324
acad,2010,male,fellas,0
acad,2010,male,mister,0
acad,2010,male,guy,44
acad,2010,male,sir,124
acad,2010,male,manly,2
acad,2010,male,bloke,0
acad,2010,male,masculinity,49
acad,2010,male,gentlemen,7
acad,2010,male,his,6945
acad,2010,male,princes,5
acad,2010,male,sirs,1
acad,2010,male,king,260
acad,2010,female,gals,0
acad,2010,female,madam,1
acad,2010,female,ms,190
acad,2010,female,hers,13
acad,2010,female,maiden,25
acad,2010,female,herself,161
acad,2010,female,females,163
acad,2010,female,she,2453
acad,2010,female,dames,14
acad,2010,female,princesses,62
acad,2010,female,woman,496
acad,2010,female,gentlewomen,0
acad,2010,female,girls,318
acad,2010,female,missus,0
acad,2010,female,femininity,19
acad,2010,female,dame,9
acad,2010,female,gal,6
acad,2010,female,queen,83
acad,2010,female,queens,14
acad,2010,female,miss,48
acad,2010,female,lady,126
acad,2010,female,female,648
acad,2010,female,bride,54
acad,2010,female,brides,6
acad,2010,female,lass,0
acad,2010,female,girl,169
acad,2010,female,mrs,77
acad,2010,female,gentlewoman,1
acad,2010,female,lassie,0
acad,2010,female,feminine,108
acad,2010,female,women,1884
acad,2010,female,ladies,39
acad,2010,female,maidens,7
acad,2010,female,her,3450
acad,2010,female,princess,25
fic,1820,male,blokes,0
fic,1820,male,himself,2752
fic,1820,male,masculine,16
fic,1820,male,man,6609
fic,1820,male,guys,1
fic,1820,male,men,2974
fic,1820,male,prince,95
fic,1820,male,mr,3957
fic,1820,male,males,7
fic,1820,male,male,34
fic,1820,male,fella,0
fic,1820,male,lads,49
fic,1820,male,gent,0
fic,1820,male,boys,291
fic,1820,male,lad,129
fic,1820,male,gents,2
fic,1820,male,kings,82
fic,1820,male,he,39507
fic,1820,male,boy,977
fic,1820,male,gentleman,559
fic,1820,male,him,16491
fic,1820,male,fellas,0
fic,1820,male,mister,7
fic,1820,male,guy,7
fic,1820,male,sir,2764
fic,1820,male,manly,110
fic,1820,male,bloke,0
fic,1820,male,masculinity,0
fic,1820,male,gentlemen,273
fic,1820,male,his,41795
fic,1820,male,princes,20
fic,1820,male,sirs,68
fic,1820,male,king,421
fic,1820,female,gals,3
fic,1820,female,madam,608
fic,1820,female,ms,5
fic,1820,female,hers,198
fic,1820,female,maiden,214
fic,1820,female,herself,1163
fic,1820,female,females,101
fic,1820,female,she,18578
fic,1820,female,dames,11
fic,1820,female,princesses,1
fic,1820,female,woman,2089
fic,1820,female,gentlewomen,1
fic,1820,female,girls,211
fic,1820,female,missus,3
fic,1820,female,femininity,0
fic,1820,female,dame,122
fic,1820,female,gal,2
fic,1820,female,queen,186
fic,1820,female,queens,6
fic,1820,female,miss,1698
fic,1820,female,lady,1688
fic,1820,female,female,308
fic,1820,female,bride,141
fic,1820,female,brides,9
fic,1820,female,lass,16
fic,1820,female,girl,1142
fic,1820,female,mrs,2475
fic,1820,female,gentlewoman,4
fic,1820,female,lassie,5
fic,1820,female,feminine,29
fic,1820,female,women,734
fic,1820,female,ladies,478
fic,1820,female,maidens,44
fic,1820,female,her,31274
fic,1820,female,princess,29
fic,1830,male,blokes,0
fic,1830,male,himself,6503
fic,1830,male,masculine,54
fic,1830,male,man,11779
fic,1830,male,guys,1
fic,1830,male,men,5470
fic,1830,male,prince,610
fic,1830,male,mr,7882
fic,1830,male,males,17
fic,1830,male,male,98
fic,1830,male,fella,0
fic,1830,male,lads,83
fic,1830,male,gent,18
fic,1830,male,boys,730
fic,1830,male,lad,283
fic,1830,male,gents,1
fic,1830,male,kings,208
fic,1830,male,he,73725
fic,1830,male,boy,2178
fic,1830,male,gentleman,2046
fic,1830,male,him,29970
fic,1830,male,fellas,0
fic,1830,male,mister,150
fic,1830,male,guy,223
fic,1830,male,sir,6110
fic,1830,male,manly,251
fic,1830,male,bloke,0
fic,1830,male,masculinity,0
fic,1830,male,gentlemen,1180
fic,1830,male,his,79812
fic,1830,male,princes,113
fic,1830,male,sirs,86
fic,1830,male,king,1817
fic,1830,female,gals,43
fic,1830,female,madam,491
fic,1830,female,ms,6
fic,1830,female,hers,279
fic,1830,female,maiden,940
fic,1830,female,herself,1796
fic,1830,female,females,199
fic,1830,female,she,27204
fic,1830,female,dames,32
fic,1830,female,princesses,9
fic,1830,female,woman,2969
fic,1830,female,gentlewomen,1
fic,1830,female,girls,434
fic,1830,female,missus,29
fic,1830,female,femininity,1
fic,1830,female,dame,379
fic,1830,female,gal,106
fic,1830,female,queen,613
fic,1830,female,queens,10
fic,1830,female,miss,3138
fic,1830,female,lady,3871
fic,1830,female,female,619
fic,1830,female,bride,445
fic,1830,female,brides,15
fic,1830,female,lass,17
fic,1830,female,girl,1875
fic,1830,female,mrs,3754
fic,1830,female,gentlewoman,12
fic,1830,female,lassie,10
fic,1830,female,feminine,101
fic,1830,female,women,993
fic,1830,female,ladies,1080
fic,1830,female,maidens,131
fic,1830,female,her,44510
fic,1830,female,princess,250
fic,1840,male,blokes,0
fic,1840,male,himself,7762
fic,1840,male,masculine,42
fic,1840,male,man,16216
fic,1840,male,guys,1
fic,1840,male,men,6466
fic,1840,male,prince,487
fic,1840,male,mr,8788
fic,1840,male,males,17
fic,1840,male,male,106
fic,1840,male,fella,2
fic,1840,male,lads,120
fic,1840,male,gent,5
fic,1840,male,boys,908
fic,1840,male,lad,385
fic,1840,male,gents,8
fic,1840,male,kings,331
fic,1840,male,he,91382
fic,1840,male,boy,2468
fic,1840,male,gentleman,2135
fic,1840,male,him,35317
fic,1840,male,fellas,3
fic,1840,male,mister,147
fic,1840,male,guy,52
fic,1840,male,sir,6082
fic,1840,male,manly,340
fic,1840,male,bloke,1
fic,1840,male,masculinity,1
fic,1840,male,gentlemen,1218
fic,1840,male,his,98909
fic,1840,male,princes,95
fic,1840,male,sirs,44
fic,1840,male,king,2220
fic,1840,female,gals,43
fic,1840,female,madam,425
fic,1840,female,ms,19
fic,1840,female,hers,327
fic,1840,female,maiden,1117
fic,1840,female,herself,2109
fic,1840,female,females,146
fic,1840,female,she,33301
fic,1840,female,dames,67
fic,1840,female,princesses,11
fic,1840,female,woman,3626
fic,1840,female,gentlewomen,1
fic,1840,female,girls,544
fic,1840,female,missus,35
fic,1840,female,femininity,0
fic,1840,female,dame,222
fic,1840,female,gal,175
fic,1840,female,queen,732
fic,1840,female,queens,41
fic,1840,female,miss,3299
fic,1840,female,lady,3020
fic,1840,female,female,467
fic,1840,female,bride,538
fic,1840,female,brides,8
fic,1840,female,lass,38
fic,1840,female,girl,2801
fic,1840,female,mrs,4924
fic,1840,female,gentlewoman,8
fic,1840,female,lassie,10
fic,1840,female,feminine,116
fic,1840,female,women,1034
fic,1840,female,ladies,1027
fic,1840,female,maidens,174
fic,1840,female,her,52812
fic,1840,female,princess,296
fic,1850,male,blokes,0
fic,1850,male,himself,8265
fic,1850,male,masculine,73
fic,1850,male,man,15060
fic,1850,male,guys,2
fic,1850,male,men,5971
fic,1850,male,prince,414
fic,1850,male,mr,14467
fic,1850,male,males,12
fic,1850,male,male,101
fic,1850,male,fella,0
fic,1850,male,lads,96
fic,1850,male,gent,4
fic,1850,male,boys,1514
fic,1850,male,lad,342
fic,1850,male,gents,3
fic,1850,male,kings,233
fic,1850,male,he,99134
fic,1850,male,boy,3779
fic,1850,male,gentleman,2222
fic,1850,male,him,38230
fic,1850,male,fellas,0
fic,1850,male,mister,40
fic,1850,male,guy,152
fic,1850,male,sir,5542
fic,1850,male,manly,348
fic,1850,male,bloke,0
fic,1850,male,masculinity,0
fic,1850,male,gentlemen,1191
fic,1850,male,his,95773
fic,1850,male,princes,111
fic,1850,male,sirs,15
fic,1850,male,king,1681
fic,1850,female,gals,39
fic,1850,female,madam,648
fic,1850,female,ms,12
fic,1850,female,hers,504
fic,1850,female,maiden,593
fic,1850,female,herself,3670
fic,1850,female,females,103
fic,1850,female,she,52087
fic,1850,female,dames,42
fic,1850,female,princesses,9
fic,1850,female,woman,4524
fic,1850,female,gentlewomen,2
fic,1850,female,girls,835
fic,1850,female,missus,33
fic,1850,female,femininity,0
fic,1850,female,dame,220
fic,1850,female,gal,163
fic,1850,female,queen,662
fic,1850,female,queens,37
fic,1850,female,miss,4616
fic,1850,female,lady,3972
fic,1850,female,female,422
fic,1850,female,bride,524
fic,1850,female,brides,16
fic,1850,female,lass,10
fic,1850,female,girl,3271
fic,1850,female,mrs,7964
fic,1850,female,gentlewoman,14
fic,1850,female,lassie,8
fic,1850,female,feminine,105
fic,1850,female,women,1267
fic,1850,female,ladies,1296
fic,1850,female,maidens,116
fic,1850,female,her,75762
fic,1850,female,princess,138
fic,1860,male,blokes,0
fic,1860,male,himself,7063
fic,1860,male,masculine,112
fic,1860,male,man,14762
fic,1860,male,guys,4
fic,1860,male,men,7039
fic,1860,male,prince,899
fic,1860,male,mr,11940
fic,1860,male,males,14
fic,1860,male,male,145
fic,1860,male,fella,1
fic,1860,male,lads,177
fic,1860,male,gent,42
fic,1860,male,boys,2287
fic,1860,male,lad,469
fic,1860,male,gents,12
fic,1860,male,kings,170
fic,1860,male,he,97452
fic,1860,male,boy,3710
fic,1860,male,gentleman,1987
fic,1860,male,him,39366
fic,1860,male,fellas,0
fic,1860,male,mister,38
fic,1860,male,guy,707
fic,1860,male,sir,6684
fic,1860,male,manly,340
fic,1860,male,bloke,0
fic,1860,male,masculinity,0
fic,1860,male,gentlemen,1111
fic,1860,male,his,84653
fic,1860,male,princes,76
fic,1860,male,sirs,18
fic,1860,male,king,1657
fic,1860,female,gals,44
fic,1860,female,madam,575
fic,1860,female,ms,29
fic,1860,female,hers,675
fic,1860,female,maiden,438
fic,1860,female,herself,4129
fic,1860,female,females,60
fic,1860,female,she,58425
fic,1860,female,dames,35
fic,1860,female,princesses,10
fic,1860,female,woman,5510
fic,1860,female,gentlewomen,1
fic,1860,female,girls,1241
fic,1860,female,missus,75
fic,1860,female,femininity,3
fic,1860,female,dame,323
fic,1860,female,gal,557
fic,1860,female,queen,685
fic,1860,female,queens,28
fic,1860,female,miss,6255
fic,1860,female,lady,4863
fic,1860,female,female,415
fic,1860,female,bride,404
fic,1860,female,brides,17
fic,1860,female,lass,50
fic,1860,female,girl,3587
fic,1860,female,mrs,9435
fic,1860,female,gentlewoman,5
fic,1860,female,lassie,25
fic,1860,female,feminine,173
fic,1860,female,women,1992
fic,1860,female,ladies,1218
fic,1860,female,maidens,145
fic,1860,female,her,77980
fic,1860,female,princess,127
fic,1870,male,blokes,0
fic,1870,male,himself,8573
fic,1870,male,masculine,130
fic,1870,male,man,17118
fic,1870,male,guys,2
fic,1870,male,men,6420
fic,1870,male,prince,1007
fic,1870,male,mr,18958
fic,1870,male,males,11
fic,1870,male,male,150
fic,1870,male,fella,0
fic,1870,male,lads,140
fic,1870,male,gent,12
fic,1870,male,boys,2388
fic,1870,male,lad,399
fic,1870,male,gents,14
fic,1870,male,kings,183
fic,1870,male,he,120148
fic,1870,male,boy,4483
fic,1870,male,gentleman,2263
fic,1870,male,him,46698
fic,1870,male,fellas,0
fic,1870,male,mister,52
fic,1870,male,guy,497
fic,1870,male,sir,5761
fic,1870,male,manly,349
fic,1870,male,bloke,8
fic,1870,male,masculinity,2
fic,1870,male,gentlemen,1192
fic,1870,male,his,93480
fic,1870,male,princes,76
fic,1870,male,sirs,28
fic,1870,male,king,1843
fic,1870,female,gals,41
fic,1870,female,madam,876
fic,1870,female,ms,14
fic,1870,female,hers,1017
fic,1870,female,maiden,507
fic,1870,female,herself,5894
fic,1870,female,females,38
fic,1870,female,she,83589
fic,1870,female,dames,31
fic,1870,female,princesses,21
fic,1870,female,woman,7029
fic,1870,female,gentlewomen,5
fic,1870,female,girls,2042
fic,1870,female,missus,54
fic,1870,female,femininity,4
fic,1870,female,dame,99
fic,1870,female,gal,196
fic,1870,female,queen,865
fic,1870,female,queens,47
fic,1870,female,miss,9637
fic,1870,female,lady,6422
fic,1870,female,female,291
fic,1870,female,bride,605
fic,1870,female,brides,42
fic,1870,female,lass,119
fic,1870,female,girl,5486
fic,1870,female,mrs,14512
fic,1870,female,gentlewoman,18
fic,1870,female,lassie,18
fic,1870,female,feminine,241
fic,1870,female,women,2482
fic,1870,female,ladies,1795
fic,1870,female,maidens,89
fic,1870,female,her,105445
fic,1870,female,princess,346
fic,1880,male,blokes,0
fic,1880,male,himself,9152
fic,1880,male,masculine,91
fic,1880,male,man,20219
fic,1880,male,guys,1
fic,1880,male,men,8030
fic,1880,male,prince,996
fic,1880,male,mr,17635
fic,1880,male,males,2
fic,1880,male,male,117
fic,1880,male,fella,3
fic,1880,male,lads,171
fic,1880,male,gent,9
fic,1880,male,boys,3102
fic,1880,male,lad,684
fic,1880,male,gents,17
fic,1880,male,kings,91
fic,1880,male,he,139692
fic,1880,male,boy,5857
fic,1880,male,gentleman,2073
fic,1880,male,him,50580
fic,1880,male,fellas,0
fic,1880,male,mister,116
fic,1880,male,guy,570
fic,1880,male,sir,5282
fic,1880,male,manly,371
fic,1880,male,bloke,3
fic,1880,male,masculinity,1
fic,1880,male,gentlemen,1082
fic,1880,male,his,100112
fic,1880,male,princes,58
fic,1880,male,sirs,35
fic,1880,male,king,1497
fic,1880,female,gals,96
fic,1880,female,madam,526
fic,1880,female,ms,7
fic,1880,female,hers,849
fic,1880,female,maiden,570
fic,1880,female,herself,5195
fic,1880,female,females,43
fic,1880,female,she,83622
fic,1880,female,dames,22
fic,1880,female,princesses,20
fic,1880,female,woman,6515
fic,1880,female,gentlewomen,3
fic,1880,female,girls,2133
fic,1880,female,missus,40
fic,1880,female,femininity,12
fic,1880,female,dame,213
fic,1880,female,gal,387
fic,1880,female,queen,780
fic,1880,female,queens,38
fic,1880,female,miss,8900
fic,1880,female,lady,4673
fic,1880,female,female,368
fic,1880,female,bride,502
fic,1880,female,brides,32
fic,1880,female,lass,201
fic,1880,female,girl,6396
fic,1880,female,mrs,15174
fic,1880,female,gentlewoman,20
fic,1880,female,lassie,31
fic,1880,female,feminine,210
fic,1880,female,women,2712
fic,1880,female,ladies,1701
fic,1880,female,maidens,139
fic,1880,female,her,97995
fic,1880,female,princess,465
fic,1890,male,blokes,0
fic,1890,male,himself,9301
fic,1890,male,masculine,90
fic,1890,male,man,20354
fic,1890,male,guys,3
fic,1890,male,men,10529
fic,1890,male,prince,1588
fic,1890,male,mr,14465
fic,1890,male,males,10
fic,1890,male,male,136
fic,1890,male,fella,5
fic,1890,male,lads,161
fic,1890,male,gent,226
fic,1890,male,boys,3057
fic,1890,male,lad,597
fic,1890,male,gents,85
fic,1890,male,kings,215
fic,1890,male,he,146618
fic,1890,male,boy,4792
fic,1890,male,gentleman,2115
fic,1890,male,him,53042
fic,1890,male,fellas,0
fic,1890,male,mister,120
fic,1890,male,guy,169
fic,1890,male,sir,5847
fic,1890,male,manly,249
fic,1890,male,bloke,7
fic,1890,male,masculinity,5
fic,1890,male,gentlemen,1012
fic,1890,male,his,105173
fic,1890,male,princes,103
fic,1890,male,sirs,30
fic,1890,male,king,2828
fic,1890,female,gals,74
fic,1890,female,madam,547
fic,1890,female,ms,42
fic,1890,female,hers,730
fic,1890,female,maiden,458
fic,1890,female,herself,4349
fic,1890,female,females,45
fic,1890,female,she,76340
fic,1890,female,dames,45
fic,1890,female,princesses,34
fic,1890,female,woman,7559
fic,1890,female,gentlewomen,12
fic,1890,female,girls,1961
fic,1890,female,missus,49
fic,1890,female,femininity,11
fic,1890,female,dame,187
fic,1890,female,gal,139
fic,1890,female,queen,796
fic,1890,female,queens,35
fic,1890,female,miss,8089
fic,1890,female,lady,4298
fic,1890,female,female,298
fic,1890,female,bride,450
fic,1890,female,brides,7
fic,1890,female,lass,74
fic,1890,female,girl,5882
fic,1890,female,mrs,13954
fic,1890,female,gentlewoman,32
fic,1890,female,lassie,40
fic,1890,female,feminine,204
fic,1890,female,women,3428
fic,1890,female,ladies,1329
fic,1890,female,maidens,154
fic,1890,female,her,88242
fic,1890,female,princess,1076
fic,1900,male,blokes,3
fic,1900,male,himself,10021
fic,1900,male,masculine,110
fic,1900,male,man,26296
fic,1900,male,guys,10
fic,1900,male,men,10834
fic,1900,male,prince,1510
fic,1900,male,mr,12973
fic,1900,male,males,28
fic,1900,male,male,158
fic,1900,male,fella,8
fic,1900,male,lads,184
fic,1900,male,gent,56
fic,1900,male,boys,3463
fic,1900,male,lad,1034
fic,1900,male,gents,54
fic,1900,male,kings,194
fic,1900,male,he,168993
fic,1900,male,boy,6447
fic,1900,male,gentleman,1798
fic,1900,male,him,60017
fic,1900,male,fellas,2
fic,1900,male,mister,269
fic,1900,male,guy,64
fic,1900,male,sir,5098
fic,1900,male,manly,138
fic,1900,male,bloke,2
fic,1900,male,masculinity,3
fic,1900,male,gentlemen,925
fic,1900,male,his,113512
fic,1900,male,princes,89
fic,1900,male,sirs,43
fic,1900,male,king,2727
fic,1900,female,gals,46
fic,1900,female,madam,920
fic,1900,female,ms,49
fic,1900,female,hers,844
fic,1900,female,maiden,322
fic,1900,female,herself,5437
fic,1900,female,females,30
fic,1900,female,she,101074
fic,1900,female,dames,33
fic,1900,female,princesses,30
fic,1900,female,woman,9421
fic,1900,female,gentlewomen,4
fic,1900,female,girls,2357
fic,1900,female,missus,45
fic,1900,female,femininity,10
fic,1900,female,dame,254
fic,1900,female,gal,168
fic,1900,female,queen,805
fic,1900,female,queens,44
fic,1900,female,miss,9112
fic,1900,female,lady,4738
fic,1900,female,female,204
fic,1900,female,bride,400
fic,1900,female,brides,23
fic,1900,female,lass,63
fic,1900,female,girl,9571
fic,1900,female,mrs,14454
fic,1900,female,gentlewoman,42
fic,1900,female,lassie,28
fic,1900,female,feminine,243
fic,1900,female,women,3940
fic,1900,female,ladies,1114
fic,1900,female,maidens,143
fic,1900,female,her,107148
fic,1900,female,princess,1426
fic,1910,male,blokes,6
fic,1910,male,himself,10187
fic,1910,male,masculine,113
fic,1910,male,man,24961
fic,1910,male,guys,55
fic,1910,male,men,9903
fic,1910,male,prince,1075
fic,1910,male,mr,16743
fic,1910,male,males,15
fic,1910,male,male,176
fic,1910,male,fella,4
fic,1910,male,lads,288
fic,1910,male,gent,99
fic,1910,male,boys,4376
fic,1910,male,lad,864
fic,1910,male,gents,55
fic,1910,male,kings,126
fic,1910,male,he,184023
fic,1910,male,boy,6862
fic,1910,male,gentleman,1364
fic,1910,male,him,60876
fic,1910,male,fellas,1
fic,1910,male,mister,170
fic,1910,male,guy,241
fic,1910,male,sir,3920
fic,1910,male,manly,118
fic,1910,male,bloke,7
fic,1910,male,masculinity,5
fic,1910,male,gentlemen,576
fic,1910,male,his,115749
fic,1910,male,princes,51
fic,1910,male,sirs,5
fic,1910,male,king,2156
fic,1910,female,gals,30
fic,1910,female,madam,346
fic,1910,female,ms,414
fic,1910,female,hers,846
fic,1910,female,maiden,166
fic,1910,female,herself,4653
fic,1910,female,females,42
fic,1910,female,she,95269
fic,1910,female,dames,21
fic,1910,female,princesses,24
fic,1910,female,woman,7192
fic,1910,female,gentlewomen,13
fic,1910,female,girls,3431
fic,1910,female,missus,58
fic,1910,female,femininity,13
fic,1910,female,dame,67
fic,1910,female,gal,95
fic,1910,female,queen,356
fic,1910,female,queens,22
fic,1910,female,miss,7821
fic,1910,female,lady,3404
fic,1910,female,female,182
fic,1910,female,bride,258
fic,1910,female,brides,23
fic,1910,female,lass,140
fic,1910,female,girl,8562
fic,1910,female,mrs,14135
fic,1910,female,gentlewoman,16
fic,1910,female,lassie,19
fic,1910,female,feminine,208
fic,1910,female,women,2995
fic,1910,female,ladies,887
fic,1910,female,maidens,40
fic,1910,female,her,96832
fic,1910,female,princess,435
fic,1920,male,blokes,6
fic,1920,male,himself,9991
fic,1920,male,masculine,117
fic,1920,male,man,25277
fic,1920,male,guys,110
fic,1920,male,men,11684
fic,1920,male,prince,1159
fic,1920,male,mr,12929
fic,1920,male,males,25
fic,1920,male,male,217
fic,1920,male,fella,66
fic,1920,male,lads,218
fic,1920,male,gent,68
fic,1920,male,boys,3100
fic,1920,male,lad,681
fic,1920,male,gents,68
fic,1920,male,kings,231
fic,1920,male,he,189683
fic,1920,male,boy,6879
fic,1920,male,gentleman,985
fic,1920,male,him,66452
fic,1920,male,fellas,23
fic,1920,male,mister,392
fic,1920,male,guy,702
fic,1920,male,sir,3543
fic,1920,male,manly,110
fic,1920,male,bloke,6
fic,1920,male,masculinity,6
fic,1920,male,gentlemen,551
fic,1920,male,his,120651
fic,1920,male,princes,45
fic,1920,male,sirs,17
fic,1920,male,king,2478
fic,1920,female,gals,48
fic,1920,female,madam,455
fic,1920,female,ms,182
fic,1920,female,hers,826
fic,1920,female,maiden,267
fic,1920,female,herself,5030
fic,1920,female,females,32
fic,1920,female,she,106961
